frame,id,x,y,z,brightness
892,74854,5.7343,41.3963,0.6012,2046.0000
892,75758,7.3184,41.8632,0.1469,1994.0000
892,79699,10.9408,47.1338,0.4061,1458.0000
892,79753,10.5082,47.6645,0.3856,1995.0000
892,82148,13.6773,35.9975,0.4270,1954.0000
892,82386,13.9709,46.2508,0.4259,1960.0000
892,84705,17.3929,10.9000,0.7016,2002.0000
892,87053,19.1249,53.2710,0.1847,1920.0000
892,87817,19.6795,44.2351,0.1733,936.0000
892,88225,21.1666,10.2802,0.7074,552.0000
892,92860,27.3257,10.5588,0.7146,1785.0000
892,93782,27.8305,10.7625,0.7156,2060.0000
892,93864,28.4327,29.3378,0.9767,598.0000
892,97519,31.3938,49.4337,0.2846,2038.0000
892,98929,32.3508,56.1636,0.3588,463.0000
892,101914,34.7091,29.7698,1.0246,1987.0000
892,103182,35.6258,29.7203,1.0267,2004.0000
892,104330,36.6434,29.6747,1.0102,1368.0000
892,105500,37.6400,44.5172,0.4101,1956.0000
892,106046,39.4617,12.4774,0.7127,2047.0000
892,108393,41.1534,23.4313,0.4820,841.0000
892,110089,41.7472,49.5075,0.3936,2018.0000
892,115894,48.2544,14.2859,0.7629,2037.0000
892,117592,48.8746,33.9027,0.5568,2021.0000
892,119746,50.8829,58.5301,0.4129,494.0000
892,121240,51.8407,63.5755,0.3877,297.0000
892,122931,54.1443,59.5437,0.6284,1422.0000
892,127218,57.2273,45.3232,0.6795,2076.0000
892,129097,58.2551,7.8362,0.4231,1189.0000
892,129399,58.1095,9.6781,0.4608,2044.0000
892,132153,58.7070,16.0423,0.4267,2004.0000
892,132901,58.6097,23.5301,0.4289,739.0000
892,132996,58.5068,24.8169,0.4410,2014.0000
892,134500,60.4616,28.7624,1.0000,2080.0000
892,134563,60.4353,49.0167,0.7165,221.0000
892,135163,61.2257,28.7647,1.0056,1915.0000
893,70410,3.2297,6.9951,0.7500,1279.0000
893,70942,2.6092,34.8143,0.4312,1971.0000
893,71506,3.7647,27.0808,0.9381,2023.0000
893,72338,3.6438,41.2153,0.1510,2041.0000
893,74854,5.7343,41.3963,0.6012,1957.0000
893,75758,7.3184,41.8632,0.1469,1970.0000
893,79699,10.9408,47.1338,0.4061,533.0000
893,79753,10.5082,47.6645,0.3856,2061.0000
893,81612,13.3454,53.0774,0.1306,446.0000
893,82148,13.6773,35.9975,0.4270,2007.0000
893,82386,13.9709,46.2508,0.4259,2080.0000
893,84705,17.3929,10.9000,0.7016,1971.0000
893,87053,19.1249,53.2710,0.1847,532.0000
893,87812,20.2326,44.3914,0.1947,794.0000
893,88225,21.1666,10.2802,0.7074,1932.0000
893,93782,27.8305,10.7625,0.7156,2006.0000
893,93864,28.4327,29.3378,0.9767,1996.0000
893,97519,31.3938,49.4337,0.2846,1935.0000
893,101914,34.7091,29.7698,1.0246,1913.0000
893,103182,35.6258,29.7203,1.0267,2065.0000
893,104330,36.6434,29.6747,1.0102,2011.0000
893,105500,37.6400,44.5172,0.4101,1560.0000
893,106046,39.4617,12.4774,0.7127,2029.0000
893,107934,40.1302,55.8164,0.3508,730.0000
893,108393,41.1534,23.4313,0.4820,1541.0000
893,110089,41.7472,49.5075,0.3936,2020.0000
893,115029,46.6123,26.1493,0.8385,134.0000
893,115894,48.2544,14.2859,0.7629,2017.0000
893,117592,48.8746,33.9027,0.5568,1943.0000
893,121240,51.8407,63.5755,0.3877,900.0000
893,129097,58.2551,7.8362,0.4231,2005.0000
893,129399,58.1095,9.6781,0.4608,1285.0000
893,132153,58.7070,16.0423,0.4267,2003.0000
893,132550,58.5767,19.1643,1.0239,657.0000
893,132901,58.6097,23.5301,0.4289,2053.0000
893,132996,58.5068,24.8169,0.4410,1947.0000
893,133459,58.7254,29.4465,0.4046,1322.0000
893,134500,60.4616,28.7624,1.0000,2026.0000
893,135163,61.2257,28.7647,1.0056,1989.0000
894,70942,2.6092,34.8143,0.4312,2000.0000
894,70975,2.6631,35.1789,0.4501,226.0000
894,71506,3.7647,27.0808,0.9381,1984.0000
894,72338,3.6438,41.2153,0.1510,2094.0000
894,74854,5.7343,41.3963,0.6012,1134.0000
894,75758,7.3184,41.8632,0.1469,2015.0000
894,77778,9.0783,41.6695,0.1676,626.0000
894,79753,10.5082,47.6645,0.3856,2004.0000
894,81612,13.3454,53.0774,0.1306,1617.0000
894,82148,13.6773,35.9975,0.4270,1341.0000
894,82386,13.9709,46.2508,0.4259,2012.0000
894,82986,15.3751,28.0199,0.9499,608.0000
894,84705,17.3929,10.9000,0.7016,2018.0000
894,87103,19.4622,53.3415,0.1861,1781.0000
894,87812,20.2326,44.3914,0.1947,2033.0000
894,87882,20.1175,44.5304,0.2069,550.0000
894,88225,21.1666,10.2802,0.7074,2001.0000
894,89430,22.0003,42.5584,0.5167,551.0000
894,93782,27.8305,10.7625,0.7156,2050.0000
894,93864,28.4327,29.3378,0.9767,2021.0000
894,97519,31.3938,49.4337,0.2846,2011.0000
894,98660,32.0024,40.3896,0.3975,1094.0000
894,101326,34.7474,6.4143,0.6673,1364.0000
894,101914,34.7091,29.7698,1.0246,1942.0000
894,103182,35.6258,29.7203,1.0267,2002.0000
894,104330,36.6434,29.6747,1.0102,1964.0000
894,104467,37.2858,43.6042,0.3995,1565.0000
894,106046,39.4617,12.4774,0.7127,2050.0000
894,107934,40.1302,55.8164,0.3508,2041.0000
894,110089,41.7472,49.5075,0.3936,1242.0000
894,115029,46.6123,26.1493,0.8385,2005.0000
894,115894,48.2544,14.2859,0.7629,1265.0000
894,117592,48.8746,33.9027,0.5568,2053.0000
894,122449,54.0567,25.7300,0.6955,262.0000
894,129097,58.2551,7.8362,0.4231,782.0000
894,129995,57.5222,19.6238,1.0386,1052.0000
894,132153,58.7070,16.0423,0.4267,1961.0000
894,132550,58.5767,19.1643,1.0239,977.0000
894,132901,58.6097,23.5301,0.4289,2034.0000
894,132996,58.5068,24.8169,0.4410,1035.0000
894,133459,58.7254,29.4465,0.4046,981.0000
894,134500,60.4616,28.7624,1.0000,1084.0000
894,135163,61.2257,28.7647,1.0056,2012.0000
894,137359,63.5997,28.8233,0.9757,848.0000
894,137375,63.6197,28.8782,0.9744,466.0000
895,70942,2.6092,34.8143,0.4312,2075.0000
895,70975,2.6631,35.1789,0.4501,1956.0000
895,71506,3.7647,27.0808,0.9381,2027.0000
895,72338,3.6438,41.2153,0.1510,2107.0000
895,75758,7.3184,41.8632,0.1469,1938.0000
895,77778,9.0783,41.6695,0.1676,889.0000
895,79753,10.5082,47.6645,0.3856,1947.0000
895,82386,13.9709,46.2508,0.4259,2050.0000
895,82986,15.3751,28.0199,0.9499,2020.0000
895,84705,17.3929,10.9000,0.7016,2005.0000
895,86526,18.6067,10.8787,0.7080,968.0000
895,87103,19.4622,53.3415,0.1861,1980.0000
895,87812,20.2326,44.3914,0.1947,1965.0000
895,87882,20.1175,44.5304,0.2069,2109.0000
895,88225,21.1666,10.2802,0.7074,2047.0000
895,92297,25.9712,38.9143,0.4270,706.0000
895,92553,26.0691,54.9470,0.3088,551.0000
895,93782,27.8305,10.7625,0.7156,1976.0000
895,93864,28.4327,29.3378,0.9767,1931.0000
895,97223,31.3012,33.0493,0.6437,1765.0000
895,97519,31.3938,49.4337,0.2846,1749.0000
895,98660,32.0024,40.3896,0.3975,1989.0000
895,101326,34.7474,6.4143,0.6673,85.0000
895,101784,35.3497,15.6168,0.4603,1346.0000
895,101914,34.7091,29.7698,1.0246,1999.0000
895,103182,35.6258,29.7203,1.0267,1959.0000
895,104330,36.6434,29.6747,1.0102,587.0000
895,104467,37.2858,43.6042,0.3995,1592.0000
895,104730,36.6615,56.5934,0.4530,191.0000
895,106046,39.4617,12.4774,0.7127,2086.0000
895,107934,40.1302,55.8164,0.3508,1975.0000
895,115029,46.6123,26.1493,0.8385,1967.0000
895,117592,48.8746,33.9027,0.5568,1995.0000
895,118929,49.9478,59.0826,0.5865,164.0000
895,122449,54.0567,25.7300,0.6955,1967.0000
895,129995,57.5222,19.6238,1.0386,2050.0000
895,130013,57.8914,19.8293,1.0441,1103.0000
895,132153,58.7070,16.0423,0.4267,1990.0000
895,132570,58.9225,19.3507,1.0405,1611.0000
895,132901,58.6097,23.5301,0.4289,1115.0000
895,135163,61.2257,28.7647,1.0056,1946.0000
895,137359,63.5997,28.8233,0.9757,2006.0000
895,137375,63.6197,28.8782,0.9744,1985.0000
896,70942,2.6092,34.8143,0.4312,2055.0000
896,70975,2.6631,35.1789,0.4501,2004.0000
896,71506,3.7647,27.0808,0.9381,1967.0000
896,72338,3.6438,41.2153,0.1510,2044.0000
896,73634,5.1272,38.0910,0.6628,403.0000
896,75758,7.3184,41.8632,0.1469,2035.0000
896,79753,10.5082,47.6645,0.3856,1980.0000
896,82386,13.9709,46.2508,0.4259,2067.0000
896,82986,15.3751,28.0199,0.9499,2018.0000
896,84705,17.3929,10.9000,0.7016,2047.0000
896,86526,18.6067,10.8787,0.7080,2069.0000
896,87103,19.4622,53.3415,0.1861,2031.0000
896,87812,20.2326,44.3914,0.1947,2024.0000
896,87882,20.1175,44.5304,0.2069,1591.0000
896,88225,21.1666,10.2802,0.7074,1992.0000
896,92297,25.9712,38.9143,0.4270,547.0000
896,92553,26.0691,54.9470,0.3088,1991.0000
896,93782,27.8305,10.7625,0.7156,1197.0000
896,93864,28.4327,29.3378,0.9767,1969.0000
896,94093,28.2512,35.9350,0.6030,1238.0000
896,97223,31.3012,33.0493,0.6437,1906.0000
896,98660,32.0024,40.3896,0.3975,1937.0000
896,99361,33.4985,12.6457,0.3738,1551.0000
896,101784,35.3497,15.6168,0.4603,2122.0000
896,101914,34.7091,29.7698,1.0246,1973.0000
896,103182,35.6258,29.7203,1.0267,1915.0000
896,104730,36.6615,56.5934,0.4530,2019.0000
896,106046,39.4617,12.4774,0.7127,1996.0000
896,107934,40.1302,55.8164,0.3508,55.0000
896,108035,40.1565,57.3317,0.4857,218.0000
896,115029,46.6123,26.1493,0.8385,2006.0000
896,117592,48.8746,33.9027,0.5568,1994.0000
896,117688,49.3595,34.3683,0.6052,546.0000
896,118929,49.9478,59.0826,0.5865,1970.0000
896,122449,54.0567,25.7300,0.6955,2145.0000
896,129995,57.5222,19.6238,1.0386,186.0000
896,130013,57.8914,19.8293,1.0441,299.0000
896,131001,57.7865,33.4554,0.3896,207.0000
896,132153,58.7070,16.0423,0.4267,1943.0000
896,132570,58.9225,19.3507,1.0405,1953.0000
896,133851,59.2370,48.3118,0.6947,1862.0000
896,135163,61.2257,28.7647,1.0056,2014.0000
896,137359,63.5997,28.8233,0.9757,2051.0000
896,137375,63.6197,28.8782,0.9744,1992.0000
897,70942,2.6092,34.8143,0.4312,2069.0000
897,70975,2.6631,35.1789,0.4501,1653.0000
897,71506,3.7647,27.0808,0.9381,2067.0000
897,72338,3.6438,41.2153,0.1510,1972.0000
897,73634,5.1272,38.0910,0.6628,2126.0000
897,75758,7.3184,41.8632,0.1469,363.0000
897,79753,10.5082,47.6645,0.3856,1933.0000
897,81387,13.3598,42.4332,0.1944,105.0000
897,82386,13.9709,46.2508,0.4259,2030.0000
897,84705,17.3929,10.9000,0.7016,1235.0000
897,86526,18.6067,10.8787,0.7080,1954.0000
897,87103,19.4622,53.3415,0.1861,1980.0000
897,87812,20.2326,44.3914,0.1947,2008.0000
897,88225,21.1666,10.2802,0.7074,2028.0000
897,89585,21.6104,45.0965,0.1866,741.0000
897,92553,26.0691,54.9470,0.3088,1952.0000
897,93864,28.4327,29.3378,0.9767,1993.0000
897,94093,28.2512,35.9350,0.6030,2021.0000
897,97223,31.3012,33.0493,0.6437,1991.0000
897,98660,32.0024,40.3896,0.3975,1979.0000
897,99361,33.4985,12.6457,0.3738,2022.0000
897,101784,35.3497,15.6168,0.4603,2053.0000
897,101914,34.7091,29.7698,1.0246,890.0000
897,103182,35.6258,29.7203,1.0267,1150.0000
897,104694,37.4861,56.5675,0.4271,891.0000
897,104730,36.6615,56.5934,0.4530,1901.0000
897,106046,39.4617,12.4774,0.7127,1000.0000
897,115029,46.6123,26.1493,0.8385,1947.0000
897,117208,49.2484,23.4278,0.6912,528.0000
897,117359,48.8744,24.8485,0.8692,1421.0000
897,117592,48.8746,33.9027,0.5568,2023.0000
897,118929,49.9478,59.0826,0.5865,2067.0000
897,122449,54.0567,25.7300,0.6955,1953.0000
897,123626,54.6434,59.5940,0.6321,227.0000
897,126739,57.1322,37.0679,0.4022,1251.0000
897,131001,57.7865,33.4554,0.3896,2054.0000
897,132153,58.7070,16.0423,0.4267,350.0000
897,132570,58.9225,19.3507,1.0405,1997.0000
897,133851,59.2370,48.3118,0.6947,1992.0000
897,135163,61.2257,28.7647,1.0056,1941.0000
897,137359,63.5997,28.8233,0.9757,90.0000
897,137375,63.6197,28.8782,0.9744,1985.0000
898,70942,2.6092,34.8143,0.4312,2024.0000
898,71506,3.7647,27.0808,0.9381,1977.0000
898,72338,3.6438,41.2153,0.1510,2016.0000
898,73634,5.1272,38.0910,0.6628,1586.0000
898,79753,10.5082,47.6645,0.3856,2016.0000
898,81387,13.3598,42.4332,0.1944,1975.0000
898,82386,13.9709,46.2508,0.4259,134.0000
898,85944,18.3074,43.9056,0.1687,786.0000
898,86526,18.6067,10.8787,0.7080,1987.0000
898,87103,19.4622,53.3415,0.1861,1682.0000
898,87812,20.2326,44.3914,0.1947,2032.0000
898,88225,21.1666,10.2802,0.7074,718.0000
898,89188,21.9558,28.6085,0.9515,905.0000
898,89585,21.6104,45.0965,0.1866,2015.0000
898,92553,26.0691,54.9470,0.3088,2007.0000
898,93864,28.4327,29.3378,0.9767,2057.0000
898,94093,28.2512,35.9350,0.6030,1943.0000
898,97223,31.3012,33.0493,0.6437,2103.0000
898,98660,32.0024,40.3896,0.3975,1967.0000
898,99361,33.4985,12.6457,0.3738,580.0000
898,101784,35.3497,15.6168,0.4603,1244.0000
898,104730,36.6615,56.5934,0.4530,1839.0000
898,108276,41.0822,18.1368,0.7078,1208.0000
898,115029,46.6123,26.1493,0.8385,2028.0000
898,117208,49.2484,23.4278,0.6912,2004.0000
898,117252,48.9291,23.2874,0.7043,676.0000
898,117359,48.8744,24.8485,0.8692,2038.0000
898,117592,48.8746,33.9027,0.5568,2006.0000
898,118929,49.9478,59.0826,0.5865,2027.0000
898,122449,54.0567,25.7300,0.6955,2080.0000
898,126739,57.1322,37.0679,0.4022,2027.0000
898,131001,57.7865,33.4554,0.3896,2068.0000
898,132570,58.9225,19.3507,1.0405,2010.0000
898,132733,58.8029,20.1587,0.4149,154.0000
898,133851,59.2370,48.3118,0.6947,1943.0000
898,135163,61.2257,28.7647,1.0056,2038.0000
898,137375,63.6197,28.8782,0.9744,2004.0000
899,70942,2.6092,34.8143,0.4312,2026.0000
899,71506,3.7647,27.0808,0.9381,0.0000
899,72338,3.6438,41.2153,0.1510,2010.0000
899,77416,8.9666,9.9002,0.7074,735.0000
899,79753,10.5082,47.6645,0.3856,2028.0000
899,81387,13.3598,42.4332,0.1944,1995.0000
899,82681,14.0337,55.9988,0.4505,624.0000
899,85944,18.3074,43.9056,0.1687,1288.0000
899,86526,18.6067,10.8787,0.7080,952.0000
899,87677,20.3440,37.1829,0.3770,785.0000
899,87812,20.2326,44.3914,0.1947,1778.0000
899,89188,21.9558,28.6085,0.9515,2029.0000
899,89585,21.6104,45.0965,0.1866,1977.0000
899,92553,26.0691,54.9470,0.3088,19.0000
899,93864,28.4327,29.3378,0.9767,2017.0000
899,94093,28.2512,35.9350,0.6030,1944.0000
899,97223,31.3012,33.0493,0.6437,632.0000
899,98660,32.0024,40.3896,0.3975,2025.0000
899,100804,34.1833,29.5036,1.0004,1024.0000
899,108276,41.0822,18.1368,0.7078,2111.0000
899,115029,46.6123,26.1493,0.8385,117.0000
899,117208,49.2484,23.4278,0.6912,1976.0000
899,117252,48.9291,23.2874,0.7043,2006.0000
899,117359,48.8744,24.8485,0.8692,2096.0000
899,117592,48.8746,33.9027,0.5568,2017.0000
899,118141,50.3705,24.0304,0.6729,105.0000
899,118929,49.9478,59.0826,0.5865,926.0000
899,122449,54.0567,25.7300,0.6955,2022.0000
899,126739,57.1322,37.0679,0.4022,363.0000
899,131001,57.7865,33.4554,0.3896,2016.0000
899,132570,58.9225,19.3507,1.0405,2061.0000
899,132733,58.8029,20.1587,0.4149,2082.0000
899,133851,59.2370,48.3118,0.6947,1914.0000
899,135163,61.2257,28.7647,1.0056,1954.0000
899,137375,63.6197,28.8782,0.9744,2035.0000
900,70942,2.6092,34.8143,0.4312,1962.0000
900,72338,3.6438,41.2153,0.1510,1995.0000
900,73935,4.5020,41.1836,0.1607,516.0000
900,77416,8.9666,9.9002,0.7074,2002.0000
900,79753,10.5082,47.6645,0.3856,2010.0000
900,81387,13.3598,42.4332,0.1944,1969.0000
900,89188,21.9558,28.6085,0.9515,1969.0000
900,89585,21.6104,45.0965,0.1866,1981.0000
900,93864,28.4327,29.3378,0.9767,546.0000
900,94093,28.2512,35.9350,0.6030,315.0000
900,98660,32.0024,40.3896,0.3975,2084.0000
900,101497,35.2897,7.5203,0.6784,1454.0000
900,105194,38.4529,19.7287,0.5007,831.0000
900,108276,41.0822,18.1368,0.7078,1999.0000
900,111956,44.4915,28.0373,0.5185,978.0000
900,113040,44.9588,29.2591,0.5604,382.0000
900,117208,49.2484,23.4278,0.6912,387.0000
900,117252,48.9291,23.2874,0.7043,2016.0000
900,117359,48.8744,24.8485,0.8692,618.0000
900,117592,48.8746,33.9027,0.5568,102.0000
900,122449,54.0567,25.7300,0.6955,1036.0000
900,130267,58.4621,22.9380,0.4111,612.0000
900,131001,57.7865,33.4554,0.3896,1970.0000
900,132570,58.9225,19.3507,1.0405,268.0000
900,132733,58.8029,20.1587,0.4149,341.0000
900,133851,59.2370,48.3118,0.6947,2052.0000
900,135163,61.2257,28.7647,1.0056,2010.0000
900,137375,63.6197,28.8782,0.9744,1995.0000
901,69675,2.1877,24.7963,0.7386,1380.0000
901,70942,2.6092,34.8143,0.4312,1835.0000
901,72338,3.6438,41.2153,0.1510,1866.0000
901,73935,4.5020,41.1836,0.1607,1516.0000
901,77416,8.9666,9.9002,0.7074,1667.0000
901,78697,10.1222,41.7917,0.1857,1046.0000
901,79753,10.5082,47.6645,0.3856,1574.0000
901,81387,13.3598,42.4332,0.1944,2047.0000
901,89188,21.9558,28.6085,0.9515,2044.0000
901,89585,21.6104,45.0965,0.1866,1957.0000
901,98660,32.0024,40.3896,0.3975,1948.0000
901,101497,35.2897,7.5203,0.6784,2041.0000
901,101579,35.1392,15.3432,0.4277,1221.0000
901,105194,38.4529,19.7287,0.5007,1955.0000
901,108276,41.0822,18.1368,0.7078,1967.0000
901,111956,44.4915,28.0373,0.5185,2048.0000
901,113040,44.9588,29.2591,0.5604,2046.0000
901,114367,45.5525,52.5531,0.3629,1189.0000
901,114817,46.8279,14.1827,0.7549,100.0000
901,117252,48.9291,23.2874,0.7043,2045.0000
901,130267,58.4621,22.9380,0.4111,1961.0000
901,131001,57.7865,33.4554,0.3896,2017.0000
901,133851,59.2370,48.3118,0.6947,2016.0000
901,134259,59.7489,18.7014,1.0794,391.0000
901,135163,61.2257,28.7647,1.0056,1960.0000
901,137375,63.6197,28.8782,0.9744,2044.0000
902,69675,2.1877,24.7963,0.7386,2019.0000
902,74095,4.7261,50.5841,0.3486,971.0000
902,76844,8.0620,41.6534,0.1802,743.0000
902,78697,10.1222,41.7917,0.1857,2011.0000
902,81387,13.3598,42.4332,0.1944,342.0000
902,89188,21.9558,28.6085,0.9515,14.0000
902,89585,21.6104,45.0965,0.1866,214.0000
902,98660,32.0024,40.3896,0.3975,2033.0000
902,101497,35.2897,7.5203,0.6784,1979.0000
902,101579,35.1392,15.3432,0.4277,1974.0000
902,105194,38.4529,19.7287,0.5007,2008.0000
902,108276,41.0822,18.1368,0.7078,2007.0000
902,108953,41.2202,48.9573,0.3641,1395.0000
902,111956,44.4915,28.0373,0.5185,1984.0000
902,113040,44.9588,29.2591,0.5604,2055.0000
902,113957,45.5064,26.1776,0.8259,1171.0000
902,114817,46.8279,14.1827,0.7549,1113.0000
902,115288,46.9747,31.3273,0.5538,873.0000
902,117252,48.9291,23.2874,0.7043,1999.0000
902,130267,58.4621,22.9380,0.4111,2024.0000
902,131001,57.7865,33.4554,0.3896,2114.0000
902,133851,59.2370,48.3118,0.6947,1967.0000
902,134259,59.7489,18.7014,1.0794,2030.0000
902,135163,61.2257,28.7647,1.0056,1942.0000
902,137375,63.6197,28.8782,0.9744,1359.0000
903,69675,2.1877,24.7963,0.7386,1965.0000
903,75332,5.8323,54.6945,0.0696,967.0000
903,76844,8.0620,41.6534,0.1802,1977.0000
903,78697,10.1222,41.7917,0.1857,1982.0000
903,94644,28.8083,3.9658,0.3351,603.0000
903,98660,32.0024,40.3896,0.3975,1993.0000
903,100701,33.9784,29.4936,0.9845,1609.0000
903,101497,35.2897,7.5203,0.6784,1262.0000
903,101579,35.1392,15.3432,0.4277,1996.0000
903,105194,38.4529,19.7287,0.5007,1796.0000
903,108276,41.0822,18.1368,0.7078,2009.0000
903,111956,44.4915,28.0373,0.5185,1977.0000
903,112996,44.6818,28.5921,0.5084,1366.0000
903,113040,44.9588,29.2591,0.5604,2018.0000
903,113957,45.5064,26.1776,0.8259,1993.0000
903,115288,46.9747,31.3273,0.5538,1977.0000
903,117252,48.9291,23.2874,0.7043,819.0000
903,128387,56.9592,61.1502,0.3518,1975.0000
903,129081,58.2432,6.9748,0.4538,468.0000
903,130267,58.4621,22.9380,0.4111,106.0000
903,131001,57.7865,33.4554,0.3896,2071.0000
903,133851,59.2370,48.3118,0.6947,1940.0000
903,134259,59.7489,18.7014,1.0794,2040.0000
903,135163,61.2257,28.7647,1.0056,2053.0000
904,69675,2.1877,24.7963,0.7386,420.0000
904,75332,5.8323,54.6945,0.0696,2075.0000
904,76844,8.0620,41.6534,0.1802,2041.0000
904,77536,9.3477,27.1518,0.9276,1123.0000
904,77666,9.3218,35.0676,0.4492,1433.0000
904,78697,10.1222,41.7917,0.1857,1987.0000
904,94644,28.8083,3.9658,0.3351,614.0000
904,98660,32.0024,40.3896,0.3975,1537.0000
904,100701,33.9784,29.4936,0.9845,1990.0000
904,101579,35.1392,15.3432,0.4277,1462.0000
904,108276,41.0822,18.1368,0.7078,165.0000
904,111836,44.0920,26.7698,0.7884,1692.0000
904,111956,44.4915,28.0373,0.5185,2033.0000
904,112996,44.6818,28.5921,0.5084,2031.0000
904,113040,44.9588,29.2591,0.5604,1960.0000
904,113957,45.5064,26.1776,0.8259,1970.0000
904,115288,46.9747,31.3273,0.5538,1957.0000
904,128387,56.9592,61.1502,0.3518,1985.0000
904,131001,57.7865,33.4554,0.3896,2019.0000
904,133851,59.2370,48.3118,0.6947,1996.0000
904,134259,59.7489,18.7014,1.0794,1031.0000
904,135163,61.2257,28.7647,1.0056,1982.0000
905,75332,5.8323,54.6945,0.0696,218.0000
905,76844,8.0620,41.6534,0.1802,1823.0000
905,77536,9.3477,27.1518,0.9276,1964.0000
905,77666,9.3218,35.0676,0.4492,1840.0000
905,78697,10.1222,41.7917,0.1857,1978.0000
905,83463,15.2482,52.8763,0.1582,131.0000
905,99966,32.6292,50.7308,0.3117,1574.0000
905,100701,33.9784,29.4936,0.9845,1951.0000
905,101701,34.7400,15.1948,0.7532,479.0000
905,111836,44.0920,26.7698,0.7884,1994.0000
905,111956,44.4915,28.0373,0.5185,2007.0000
905,112247,44.3512,51.6375,0.3754,1563.0000
905,112996,44.6818,28.5921,0.5084,1999.0000
905,113040,44.9588,29.2591,0.5604,1968.0000
905,113957,45.5064,26.1776,0.8259,2098.0000
905,115288,46.9747,31.3273,0.5538,2078.0000
905,128387,56.9592,61.1502,0.3518,1952.0000
905,131001,57.7865,33.4554,0.3896,2109.0000
905,133851,59.2370,48.3118,0.6947,1967.0000
905,135163,61.2257,28.7647,1.0056,2029.0000
906,70864,3.4727,27.9649,0.7542,1472.0000
906,77424,9.3502,9.7627,0.7292,216.0000
906,77536,9.3477,27.1518,0.9276,2004.0000
906,78697,10.1222,41.7917,0.1857,1947.0000
906,79339,10.7090,27.1975,0.8992,311.0000
906,83463,15.2482,52.8763,0.1582,2031.0000
906,99966,32.6292,50.7308,0.3117,2011.0000
906,100106,32.7324,56.1530,0.3559,104.0000
906,100701,33.9784,29.4936,0.9845,1923.0000
906,109408,42.4126,13.5542,0.7692,840.0000
906,111836,44.0920,26.7698,0.7884,2004.0000
906,111956,44.4915,28.0373,0.5185,2026.0000
906,112247,44.3512,51.6375,0.3754,1944.0000
906,112996,44.6818,28.5921,0.5084,185.0000
906,113040,44.9588,29.2591,0.5604,1953.0000
906,113957,45.5064,26.1776,0.8259,1983.0000
906,115797,47.2237,63.4948,0.3588,1472.0000
906,121697,52.5262,29.4206,1.0094,1019.0000
906,121981,52.7898,59.4386,0.5971,1458.0000
906,122982,55.4446,15.3928,0.8283,1766.0000
906,128387,56.9592,61.1502,0.3518,2051.0000
906,129687,58.3952,14.4530,0.4158,611.0000
906,131001,57.7865,33.4554,0.3896,838.0000
906,133851,59.2370,48.3118,0.6947,1991.0000
906,135163,61.2257,28.7647,1.0056,1152.0000
907,70864,3.4727,27.9649,0.7542,1945.0000
907,77424,9.3502,9.7627,0.7292,1962.0000
907,77536,9.3477,27.1518,0.9276,1999.0000
907,77628,9.2370,34.9998,0.4492,2006.0000
907,78697,10.1222,41.7917,0.1857,1943.0000
907,79339,10.7090,27.1975,0.8992,1825.0000
907,83463,15.2482,52.8763,0.1582,1998.0000
907,84695,16.5079,10.8077,0.6903,935.0000
907,85904,18.2154,44.0676,0.1885,1972.0000
907,89471,21.7597,44.9676,0.2166,613.0000
907,99966,32.6292,50.7308,0.3117,2000.0000
907,100106,32.7324,56.1530,0.3559,2034.0000
907,100701,33.9784,29.4936,0.9845,2023.0000
907,108458,40.7957,22.6887,0.5164,484.0000
907,109408,42.4126,13.5542,0.7692,2004.0000
907,111836,44.0920,26.7698,0.7884,2061.0000
907,111956,44.4915,28.0373,0.5185,1524.0000
907,112247,44.3512,51.6375,0.3754,1958.0000
907,113040,44.9588,29.2591,0.5604,1915.0000
907,113957,45.5064,26.1776,0.8259,12.0000
907,115797,47.2237,63.4948,0.3588,1907.0000
907,121857,52.7239,37.9836,0.6054,731.0000
907,121981,52.7898,59.4386,0.5971,1233.0000
907,122982,55.4446,15.3928,0.8283,1435.0000
907,128387,56.9592,61.1502,0.3518,647.0000
907,129687,58.3952,14.4530,0.4158,2006.0000
907,132679,58.7660,19.7119,0.4035,17.0000
907,133851,59.2370,48.3118,0.6947,2010.0000
908,70864,3.4727,27.9649,0.7542,2007.0000
908,77424,9.3502,9.7627,0.7292,66.0000
908,77536,9.3477,27.1518,0.9276,853.0000
908,77628,9.2370,34.9998,0.4492,1992.0000
908,78697,10.1222,41.7917,0.1857,1995.0000
908,83463,15.2482,52.8763,0.1582,394.0000
908,84695,16.5079,10.8077,0.6903,1946.0000
908,85904,18.2154,44.0676,0.1885,678.0000
908,90718,23.5548,38.3522,0.3998,423.0000
908,99966,32.6292,50.7308,0.3117,1956.0000
908,100106,32.7324,56.1530,0.3559,2004.0000
908,100701,33.9784,29.4936,0.9845,1973.0000
908,108458,40.7957,22.6887,0.5164,1985.0000
908,109408,42.4126,13.5542,0.7692,1989.0000
908,111836,44.0920,26.7698,0.7884,1946.0000
908,112247,44.3512,51.6375,0.3754,1569.0000
908,113040,44.9588,29.2591,0.5604,373.0000
908,121857,52.7239,37.9836,0.6054,2025.0000
908,125235,56.0776,47.8346,0.3600,906.0000
908,127052,56.6295,40.4536,0.3742,1345.0000
908,129687,58.3952,14.4530,0.4158,1950.0000
908,132679,58.7660,19.7119,0.4035,468.0000
908,133851,59.2370,48.3118,0.6947,1772.0000
